Num_Acc,catv,obs,obsm,choc,manv,num_veh
200900024327,2,1,2,1,1,B01
200900024328,31,0,0,0,0,A01
200900024329,30,0,2,1,1,A01
200900024329,3,0,2,4,0,B01
200900024330,33,0,2,1,1,B01
200900024330,7,0,2,3,15,A01
200900024331,7,0,2,3,1,A01
200900024331,32,0,2,7,1,B01
200900024332,1,1,0,1,1,B01
200900024332,7,0,2,8,24,A01
200900024333,2,0,2,1,1,B01
200900024333,7,0,2,2,15,A01
200900024334,7,0,2,0,0,A01
200900024334,1,0,2,0,0,B01
200900024335,7,0,1,6,4,A01
200900024336,31,0,0,0,0,A01
200900024337,2,12,0,1,13,A01
200900024338,7,0,2,1,1,A01
200900024338,10,0,2,4,1,B01
200900024339,7,0,2,4,4,A01
200900024339,1,0,2,1,2,B01
200900024340,7,0,2,1,2,A01
200900024340,7,0,2,4,1,B01
200900024341,30,0,0,7,0,A01
200900024342,7,0,2,6,0,A01
200900024342,30,0,2,0,0,B01
200900024343,2,0,0,4,1,A01
200900024344,7,0,2,1,1,A01
200900024345,7,0,1,1,1,A01
200900024346,7,0,2,8,22,A01
200900024346,1,0,2,1,1,B01
200900024347,7,1,0,1,1,A01
200900024348,7,0,2,2,15,A01
200900024348,7,0,2,1,1,B01
200900024349,2,0,0,0,1,A01
200900024350,7,0,2,7,1,A01
200900024350,1,0,2,1,1,B01
200900024351,33,0,2,1,1,B01
200900024351,7,0,2,3,10,A01
200900024352,7,0,2,1,2,A01
200900024352,7,0,0,4,1,B01
200900024353,32,0,2,1,1,C01
200900024353,7,0,0,0,1,A01
200900024354,10,0,9,8,17,A01
200900024354,1,0,0,8,1,B01
200900024355,7,0,2,1,1,A01
200900024355,7,0,2,4,1,B01
200900024356,33,0,2,1,1,B01
200900024356,7,0,2,6,5,A01
200900024357,7,0,2,3,1,B02
200900024357,3,0,2,3,15,A01
200900024358,7,0,2,1,1,A01
200900024358,7,0,2,4,1,C01
200900024358,7,0,2,4,1,B01
200900024359,30,0,2,1,1,A01
200900024359,7,0,2,7,16,B01
200900024360,33,7,0,1,1,A01
200900024361,7,4,0,0,1,A01
200900024362,7,0,2,1,1,C01
200900024362,7,8,2,2,5,A01
200900024362,7,0,2,1,1,B01
200900024363,7,0,2,4,1,B01
200900024363,7,0,2,4,1,C01
200900024363,7,0,2,1,1,A01
200900024364,32,0,0,2,1,A01
200900024365,7,0,2,1,5,A01
200900024365,32,0,2,1,1,B01
200900024366,7,0,2,4,1,B01
200900024366,30,0,2,1,1,A01
200900024367,31,7,0,1,1,A01
200900024368,15,0,2,1,1,B01
200900024368,7,0,2,4,1,A01
200900024369,7,0,1,4,20,A01
200900024370,2,0,0,5,15,B01
200900024370,7,0,2,1,1,A01
200900024371,7,0,2,4,2,B01
200900024371,10,0,2,1,2,A01
200900024372,1,0,2,7,1,B01
200900024372,14,0,1,1,1,A01
200900024373,7,6,2,1,2,A01
200900024374,33,0,2,1,1,A01
200900024374,7,0,2,1,15,B01
200900024375,7,0,2,1,1,B01
200900024375,7,0,2,8,1,A01
200900024376,7,0,2,7,22,A01
200900024376,1,0,2,1,0,B01
200900024377,7,6,2,5,1,B01
200900024377,7,0,2,3,1,A01
200900024378,33,12,0,8,1,A01
200900024379,7,0,2,1,1,B01
200900024379,30,0,2,7,1,A01
200900024380,30,0,0,0,1,A01
200900024381,7,0,2,5,15,A01
200900024381,33,0,2,3,21,B02
200900024382,2,0,2,7,1,A01
200900024382,7,0,2,1,1,B02
200900024383,2,0,2,1,2,A01
200900024383,7,0,2,5,16,B02
200900024384,7,13,0,0,12,A01
200900024385,7,2,0,2,1,A01
200900024386,33,0,0,0,21,A01
200900024387,7,0,2,1,1,A01
200900024387,7,0,2,4,1,C03
200900024387,7,0,2,4,1,B02
200900024388,1,0,2,2,1,A01
200900024388,7,0,2,1,1,B02
200900024389,7,2,0,1,1,A01
200900024390,1,0,2,7,19,B02
200900024390,10,0,2,1,1,A01
200900024391,33,0,2,1,1,B02
200900024391,7,0,2,3,19,A01
200900024392,7,0,2,1,19,A01
200900024392,33,0,2,1,1,B02
200900024393,7,0,0,4,23,A01
200900024393,13,1,0,2,14,B02
200900024394,30,0,1,6,1,A01
200900024395,1,0,2,1,13,B02
200900024395,7,0,2,5,4,A01
200900024396,1,0,9,8,1,B02
200900024396,17,0,9,2,15,A01
200900024397,7,0,2,1,1,B02
200900024397,33,0,2,1,13,A01
200900024398,33,0,2,2,17,A01
200900024398,2,0,2,6,15,B02
200900024399,7,0,2,1,1,C01
200900024399,10,3,2,8,1,A01
200900024399,7,0,2,1,14,B01
200900024400,99,0,2,7,1,C01
200900024400,7,0,2,7,1,B01
200900024400,7,13,0,9,14,A01
200900024400,7,0,2,8,1,D01
200900024401,17,4,0,8,1,A01
200900024402,1,0,2,4,13,B01
200900024402,2,0,2,1,1,A01
200900024403,7,0,2,7,1,B01
200900024403,7,0,2,1,1,A01
200900024404,7,0,2,3,1,B01
200900024404,30,0,2,1,1,A01
200900024405,7,1,0,1,1,A01
200900024406,7,0,2,1,1,A01
200900024406,7,0,2,4,2,C01
200900024406,7,0,2,4,2,B01
200900024407,33,11,0,0,1,A01
200900024408,7,0,2,3,15,B01
200900024408,30,0,2,1,17,A01
200900024409,7,0,2,8,15,B01
200900024409,2,0,2,1,1,A01
200900024410,7,0,2,1,1,A01
200900024410,7,0,2,4,1,B01
200900024410,7,0,2,4,16,C01
200900024411,30,0,1,1,1,A01
200900024412,7,0,2,2,1,A01
200900024412,1,0,2,1,1,B01
200900024413,7,0,2,1,15,A01
200900024413,1,0,2,1,1,B01
200900024414,10,0,2,4,1,C01
200900024414,7,0,2,4,1,B01
200900024414,7,0,2,1,1,A01
200900024415,2,0,2,1,1,A01
200900024415,7,0,2,4,1,B01
200900024416,1,0,2,0,1,A01
200900024416,1,0,2,0,1,B01
200900024417,7,0,2,8,1,A01
200900024417,7,0,2,1,1,B01
200900024418,1,0,2,1,19,A01
200900024418,7,0,2,2,1,B01
200900024419,7,0,2,1,1,B01
200900024419,30,1,2,3,16,A01
200900024420,10,0,2,0,0,A01
200900024420,2,0,2,4,1,B01
200900024421,7,0,2,1,2,B01
200900024421,7,0,2,4,2,A01
200900024422,2,0,2,2,15,A01
200900024422,7,0,2,1,1,B01
200900024423,7,0,1,1,1,A01
200900024424,7,0,2,2,15,A01
200900024424,1,0,2,1,15,B01
200900024425,7,0,2,8,1,A01
200900024425,2,0,2,1,1,B01
200900024426,7,0,2,4,15,B01
200900024426,2,0,2,1,1,A01
200900024427,7,0,2,1,1,A01
200900024427,30,0,2,4,1,B01
200900024428,1,0,2,1,1,B01
200900024428,7,0,2,3,24,A01
200900024429,1,0,2,2,1,B01
200900024429,7,0,2,1,15,A01
200900024430,30,0,1,1,1,A01
200900024431,7,0,2,2,16,A01
200900024431,1,0,2,0,1,B01
200900024432,7,0,2,8,15,A01
200900024432,7,0,2,1,1,B01
200900024433,7,0,2,8,10,A01
200900024433,32,0,2,7,1,B01
200900024434,30,0,2,8,1,A01
200900024434,7,0,2,1,1,B01
200900024435,7,0,2,2,16,B01
200900024435,1,0,2,1,5,A01
200900024436,2,0,2,2,1,A01
200900024436,7,0,2,1,16,B01
200900024437,7,0,2,3,1,A01
200900024437,1,0,2,1,1,B01
200900024438,1,0,2,0,19,B01
200900024438,7,0,2,1,1,A01
200900024439,1,1,2,1,1,B01
200900024439,7,0,2,7,22,A01
200900024440,7,0,2,1,1,B01
200900024440,1,0,2,7,1,A01
200900024441,30,12,0,1,1,A01
200900024442,7,0,2,3,1,A01
200900024442,7,0,2,7,1,B01
200900024443,1,0,2,0,0,B01
200900024443,7,0,2,0,0,A01
200900024444,7,0,2,1,1,B01
200900024444,7,0,2,1,15,A01
200900024445,7,0,1,1,1,A01
200900024446,7,0,1,0,1,A01
200900024447,1,0,2,1,1,B01
200900024447,7,0,2,3,9,A01
200900024448,30,0,2,6,15,B02
200900024448,7,0,2,2,2,A01
200900024449,7,11,0,1,1,A01
200900024450,31,0,0,1,1,A01
200900024451,7,1,1,7,17,A01
200900024452,7,15,0,1,21,A01
200900024453,1,0,4,1,1,A01
200900024453,40,0,2,1,1,B01
200900024454,1,0,2,1,1,B01
200900024454,7,0,2,2,16,A01
200900024455,7,0,2,1,1,B02
200900024455,10,0,2,1,19,A01
200900024456,7,0,2,1,1,B01
200900024456,7,0,2,3,9,A01
200900024457,7,0,2,3,1,C01
200900024457,7,0,2,7,1,A01
200900024457,7,0,2,1,1,B01
200900024458,7,0,2,1,1,B02
200900024458,7,0,2,7,13,A01
200900024458,7,0,2,1,1,C03
200900024459,7,0,0,1,0,A01
200900024459,1,0,2,0,0,B01
200900024460,33,0,9,0,21,A01
200900024461,7,0,2,3,1,B01
200900024461,32,0,2,6,21,A01
200900024462,32,0,2,7,1,B01
200900024462,99,0,2,1,19,A01
200900024463,10,0,2,4,1,B01
200900024463,7,0,2,1,1,A01
200900024464,7,0,0,0,0,A01
200900024464,7,0,0,0,0,B01
200900024465,1,0,0,7,1,A01
200900024466,7,0,2,3,15,A01
200900024466,7,0,2,3,1,B01
200900024467,7,15,0,1,16,A01
200900024468,1,0,0,0,0,A01
200900024469,7,0,1,1,16,A01
200900024470,7,0,1,1,1,A01
200900024471,7,0,0,0,17,B02
200900024471,1,0,2,3,1,A01
200900024472,7,0,1,2,1,A01
200900024473,7,0,0,0,13,A01
200900024473,1,12,0,7,21,B01
200900024474,2,0,0,0,1,A01
200900024475,7,0,2,8,15,B02
200900024475,7,0,2,2,2,A01
200900024476,7,0,2,1,11,C03
200900024476,7,0,1,8,1,A01
200900024476,7,0,2,3,1,B02
200900024477,14,0,2,2,1,A01
200900024477,7,0,2,3,19,B02
200900024478,7,2,0,9,1,A01
200900024479,30,0,0,7,1,A01
200900024480,7,13,0,3,1,A01
200900024481,33,0,0,2,21,B02
200900024481,7,0,0,2,13,A01
200900024482,10,6,0,1,1,A01
200900024483,7,0,2,2,15,A01
200900024483,7,0,2,3,1,B02
200900024484,7,0,2,1,1,A01
200900024484,2,0,2,4,19,B02
200900024485,30,0,2,1,13,A01
200900024485,7,0,2,3,1,B02
200900024486,7,0,2,1,1,A01
200900024486,7,0,2,4,0,C03
200900024486,7,0,2,4,1,B02
200900024487,1,0,0,7,1,A01
200900024488,7,13,0,1,14,A01
200900024489,7,0,9,8,21,A01
200900024489,1,0,2,1,13,B02
200900024490,7,13,0,1,1,A01
200900024491,7,0,2,3,1,B02
200900024491,33,0,2,1,19,A01
200900024492,33,13,2,9,19,A01
200900024492,7,0,2,1,1,B02
200900024493,7,0,2,1,0,C03
200900024493,14,0,2,1,0,A01
200900024493,7,0,2,1,0,B02
200900024494,7,0,2,8,1,B02
200900024494,7,0,2,3,1,A01
200900024494,7,0,2,2,1,D04
200900024494,7,0,0,0,0,C03
200900024495,7,0,2,3,19,A01
200900024495,7,0,2,1,1,B02
200900024496,7,13,0,2,1,A01
200900024497,7,0,2,1,14,A01
200900024497,7,0,2,8,23,B02
200900024498,31,13,0,1,1,A01
200900024499,33,0,2,1,1,A01
200900024499,7,0,2,1,15,B02
200900024500,7,2,0,1,17,A01
200900024501,7,16,2,2,13,A01
200900024501,7,0,2,2,1,B02
200900024502,7,0,2,3,1,A01
200900024502,33,0,2,2,16,B02
200900024503,31,0,2,1,2,B02
200900024503,7,0,2,2,15,A01
200900024504,7,2,0,2,14,A01
200900024505,7,16,0,1,1,A01
200900024506,7,13,0,1,15,A01
200900024507,7,0,9,7,1,A01
200900024507,1,12,2,8,1,B02
200900024508,7,1,0,3,1,B02
200900024508,7,0,2,5,24,A01
200900024508,7,0,2,3,1,C03
200900024509,7,0,2,3,13,A01
200900024509,7,0,2,3,0,B02
200900024510,7,0,2,2,1,B02
200900024510,7,0,2,2,19,A01
200900024511,99,0,2,8,1,B02
200900024511,7,3,2,2,1,A01
200900024512,33,0,2,2,17,A01
200900024512,10,0,2,6,17,B02
200900024513,33,0,0,1,1,A01
200900024514,33,0,2,0,20,A01
200900024514,7,0,0,0,17,B02
200900024515,7,0,2,3,13,B02
200900024515,7,0,2,3,1,A01
200900024516,7,6,0,1,1,A01
200900024517,7,0,1,2,1,A01
200900024518,10,0,1,8,1,A01
200900024519,1,0,2,3,13,C03
200900024519,7,0,0,0,22,A01
200900024519,7,0,9,2,17,B02
200900024520,31,0,2,1,1,B02
200900024520,7,0,0,3,15,A01
200900024521,7,0,0,2,2,B02
200900024521,1,0,0,4,2,A01
200900024522,33,0,2,0,2,B01
200900024522,7,6,2,1,2,A01
200900024523,7,0,1,1,1,A01
200900024524,7,0,2,8,1,B01
200900024524,2,0,2,0,15,A01
200900024525,7,6,2,3,14,A01
200900024526,30,6,0,0,0,A01
200900024527,33,0,1,1,1,A01
200900024528,7,1,2,4,2,B01
200900024528,7,0,2,1,2,A01
200900024529,34,0,2,7,20,B01
200900024529,7,0,2,6,20,A01
200900024530,7,0,2,1,1,A01
200900024530,7,0,2,4,1,B01
200900024531,7,0,2,3,10,A01
200900024531,33,0,2,7,1,B01
200900024532,7,0,2,0,15,B01
200900024533,30,0,2,1,1,A01
200900024533,7,0,2,4,16,B01
200900024534,7,0,2,2,1,A01
200900024534,10,0,2,3,1,B02
200900024535,7,0,2,2,1,A01
200900024535,7,0,2,3,1,B01
200900024536,34,1,0,3,15,A01
200900024537,33,0,2,1,2,C01
200900024537,7,0,2,4,1,B01
200900024537,7,0,0,0,15,A01
200900024538,33,12,0,9,16,A01
200900024539,30,0,2,2,17,A01
200900024539,7,0,0,3,15,B01
200900024540,7,0,2,3,1,B01
200900024540,2,0,2,8,13,A01
200900024541,7,8,0,2,14,A01
200900024542,7,0,2,8,19,B01
200900024542,7,0,2,1,1,A01
200900024543,7,0,2,8,16,A01
200900024543,7,0,2,1,1,B01
200900024544,7,0,2,4,1,B01
200900024544,30,0,2,1,2,A01
200900024545,7,0,2,4,2,B01
200900024545,7,0,2,4,2,C01
200900024545,7,0,2,1,2,A01
200900024546,7,0,0,1,0,A01
200900024546,7,0,0,4,0,B01
200900024547,7,0,1,2,14,A01
200900024548,30,0,2,1,1,A01
200900024548,32,0,2,3,1,B01
200900024549,7,0,2,5,15,A01
200900024549,33,0,2,1,1,B01
200900024550,7,0,2,3,16,A01
200900024550,30,0,2,1,1,B01
200900024551,30,0,0,7,1,B01
200900024551,10,0,0,0,1,A01
200900024552,7,0,2,4,2,B01
200900024552,10,0,2,1,2,A01
200900024553,7,0,1,1,1,A01
200900024554,7,8,0,1,1,A01
200900024555,1,0,2,4,13,A01
200900024555,33,0,2,1,1,B01
200900024556,7,0,2,1,1,A01
200900024556,7,0,2,4,1,B01
200900024557,7,13,0,1,1,A01
200900024558,7,11,0,1,1,A01
200900024559,33,0,9,9,0,A01
200900024560,7,0,0,3,15,B01
200900024560,30,0,2,1,17,A01
200900024561,7,0,2,3,1,B01
200900024561,7,0,2,1,13,A01
200900024562,7,0,2,6,1,B01
200900024562,33,0,2,1,17,A01
200900024563,7,0,2,2,1,B01
200900024563,7,0,2,1,9,A01
200900024564,33,0,2,8,1,B01
200900024564,7,0,2,2,9,A01
200900024565,33,0,0,0,0,A01
200900024565,7,0,0,0,0,B01
200900024566,7,0,2,9,15,A01
200900024566,7,0,2,3,1,B01
200900024567,7,0,2,1,15,A01
200900024567,7,0,2,3,1,B01
200900024568,30,0,2,1,1,B01
200900024568,7,0,2,3,15,A01
200900024569,7,0,2,6,15,B01
200900024569,32,0,2,1,17,A01
200900024570,31,0,2,3,0,A01
200900024570,7,0,2,5,0,B01
200900024571,7,0,2,1,5,A01
200900024571,10,0,2,1,1,B01
200900024572,7,6,0,1,1,A01
200900024573,10,0,2,1,1,B01
200900024573,7,0,2,2,1,A01
200900024574,7,13,0,1,1,A01
200900024575,35,0,0,0,1,A01
200900024576,33,0,2,1,13,A01
200900024576,7,0,0,8,1,B02
200900024577,7,0,1,3,1,A01
200900024578,7,0,1,1,1,A01
200900024579,7,0,0,3,1,B02
200900024579,7,0,2,1,13,A01
200900024580,31,0,0,7,1,B02
200900024580,7,0,2,3,19,A02
200900024581,7,0,1,1,1,A01
200900024582,33,5,0,8,0,A01
200900024583,2,0,2,1,1,A01
200900024583,30,0,0,4,1,B02
200900024584,7,0,2,3,13,A01
200900024584,7,0,0,3,1,B02
200900024585,37,0,2,1,2,A01
200900024585,7,0,0,4,2,B01
200900024586,33,0,9,1,1,A01
200900024587,1,0,2,1,17,B01
200900024587,7,0,2,3,15,A01
200900024588,33,1,0,7,1,A01
200900024589,7,0,1,5,1,A01
200900024590,33,16,0,0,1,B01
200900024590,7,0,0,0,10,A01
200900024591,33,0,0,7,1,B01
200900024591,7,0,2,3,11,A01
200900024592,33,0,2,1,1,A01
200900024593,7,0,0,8,1,A01
200900024593,2,0,2,8,1,B01
200900024594,17,0,1,1,1,A01
200900024595,7,1,0,7,15,A01
200900024595,33,0,2,1,1,B01
200900024596,7,0,1,3,1,A01
200900024597,33,1,0,7,1,B01
200900024597,7,0,2,7,15,A01
200900024598,7,0,2,1,1,B01
200900024598,7,0,0,2,15,A01
200900024599,20,0,1,1,1,A01
200900024600,7,0,2,1,1,B01
200900024600,14,0,0,4,11,A01
200900024601,7,16,0,9,1,A01
200900024602,14,0,1,2,16,A01
200900024603,7,0,0,8,10,B01
200900024603,33,0,2,1,17,A01
200900024604,7,0,1,3,1,A01
200900024605,2,0,2,1,18,B01
200900024605,7,0,0,7,23,A01
200900024606,2,0,1,7,1,A01
200900024607,7,0,9,2,1,A01
200900024607,1,0,0,4,1,B01
200900024608,33,0,2,1,1,B01
200900024608,7,0,2,6,10,A01
200900024609,7,0,2,7,22,A01
200900024609,1,1,2,1,1,B01
200900024610,2,16,0,0,15,A01
200900024611,7,0,2,7,2,A01
200900024611,2,0,2,8,2,B01
200900024612,7,13,0,1,1,A01
200900024613,2,8,0,1,1,A01
200900024614,7,0,0,3,13,A01
200900024614,7,0,0,3,1,B02
200900024615,7,0,0,3,13,A01
200900024615,7,0,0,3,0,B02
200900024616,30,0,2,4,13,A01
200900024616,7,0,2,8,13,B02
200900024617,7,0,0,7,15,A01
200900024617,2,0,2,1,1,B02
200900024618,7,0,2,7,19,A01
200900024618,2,0,2,3,1,B02
200900024619,33,11,0,1,1,A01
200900024620,7,0,2,7,1,A01
200900024620,7,0,2,1,1,B02
200900024621,7,0,2,3,2,A01
200900024621,2,0,2,4,2,B02
200900024622,7,0,2,1,1,B02
200900024622,7,0,2,1,13,A01
200900024623,2,0,2,1,1,A01
200900024623,10,0,2,4,15,B02
200900024624,7,0,2,4,1,B02
200900024624,7,3,2,1,17,A01
200900024625,33,0,0,1,1,A01
200900024625,7,0,0,4,15,B02
200900024626,7,0,2,7,1,A01
200900024626,30,0,2,1,15,B02
200900024627,33,3,0,0,13,A01
200900024628,31,0,2,1,1,A01
200900024628,21,0,2,7,15,B02
200900024629,7,0,0,2,15,A01
200900024630,7,0,2,2,1,A01
200900024630,7,0,0,4,1,B02
200900024631,30,0,9,1,1,A01
200900024632,33,15,0,1,21,A01
200900024632,7,0,2,3,23,B02
200900024633,7,0,2,3,13,A01
200900024633,7,0,2,3,1,B02
200900024634,2,15,0,1,1,A01
200900024635,1,0,2,0,0,D04
200900024635,1,0,2,4,1,B02
200900024635,1,0,2,4,0,C03
200900024635,7,0,2,1,21,A01
200900024636,33,0,2,7,1,A01
200900024636,7,0,2,3,15,B02
200900024637,7,8,0,1,14,A01
200900024638,30,0,0,0,14,A01
200900024639,1,0,1,1,1,A01
200900024640,1,0,2,8,11,B01
200900024640,7,0,2,5,1,A01
200900024641,7,0,2,1,1,A01
200900024641,1,0,2,4,1,B01
200900024642,2,0,0,7,1,A01
200900024643,31,0,2,1,17,B01
200900024643,7,0,2,8,13,A01
200900024644,1,0,2,1,1,A01
200900024644,1,0,2,1,1,B01
200900024645,7,0,2,7,1,A01
200900024645,7,0,2,1,1,B01
200900024646,7,0,1,4,4,A01
200900024647,7,1,0,1,1,A01
200900024648,33,0,2,1,17,A01
200900024648,7,0,2,6,15,B01
200900024649,33,12,0,7,14,A01
200900024650,2,0,2,1,1,B01
200900024650,7,0,2,2,15,A01
200900024651,30,0,0,0,1,A01
200900024652,7,0,1,2,13,A01
200900024653,2,0,0,0,1,A01
200900024654,7,0,0,0,1,C01
200900024654,7,0,0,4,1,E01
200900024654,7,0,2,1,1,A01
200900024654,7,0,0,1,1,B01
200900024654,7,0,2,1,1,D01
200900024655,7,0,2,1,1,A01
200900024655,7,0,2,4,23,B01
200900024656,30,0,2,1,1,A01
200900024656,7,0,2,4,1,B01
200900024657,7,8,0,1,14,A01
200900024658,7,0,2,7,1,B01
200900024658,7,0,2,3,1,A01
200900024659,7,0,1,4,4,A01
200900024660,7,0,2,3,15,A01
200900024660,2,0,2,7,1,B01
200900024661,2,0,0,7,14,A01
200900024662,7,0,2,0,17,A01
200900024662,1,0,2,0,1,B01
200900024663,2,0,2,1,1,A01
200900024663,7,0,2,4,1,B01
200900024664,7,0,2,7,1,B01
200900024664,7,0,2,1,9,A01
200900024665,7,0,2,8,22,A01
200900024665,1,0,2,1,1,B01
200900024666,7,0,2,7,22,A01
200900024666,30,1,0,1,1,B01
200900024667,7,0,2,8,16,A01
200900024667,1,0,2,1,1,B01
200900024668,7,0,1,0,0,A01
200900024669,33,0,2,1,17,A01
200900024669,7,0,2,3,17,B01
200900024670,7,0,2,8,9,A01
200900024670,33,0,2,1,1,B01
200900024671,1,0,2,3,2,A01
200900024671,33,0,2,2,16,B01
200900024672,7,0,1,0,0,A01
200900024673,1,0,1,1,0,A01
200900024674,7,0,9,2,1,A01
200900024674,1,0,2,4,1,B01
200900024675,1,0,2,4,0,B01
200900024675,7,0,2,1,0,A01
200900024676,7,0,2,7,1,B01
200900024676,7,0,2,1,1,A01
200900024677,31,3,0,1,0,A01
200900024678,7,0,2,0,0,B01
200900024678,7,0,2,0,0,A01
200900024679,30,0,2,7,0,B01
200900024679,7,0,2,6,0,A01
200900024680,7,0,1,8,1,A01
200900024681,7,0,9,3,20,A01
200900024681,30,0,2,7,1,B01
200900024682,10,0,0,9,1,A01
200900024683,3,9,0,0,0,A01
200900024684,10,0,2,8,9,A01
200900024684,2,0,2,1,1,B01
200900024685,7,0,0,9,1,A01
200900024686,7,0,2,3,2,A01
200900024686,7,0,2,5,23,B01
200900024687,7,8,0,1,0,A01
200900024688,7,0,1,7,1,A01
200900024689,7,4,0,3,13,A01
200900024690,33,0,2,1,1,B02
200900024690,7,0,2,1,15,A01
200900024691,7,0,2,1,1,A01
200900024691,7,0,2,5,1,B01
200900024692,30,0,2,1,1,B01
200900024692,7,0,2,8,17,A01
200900024693,7,0,1,1,0,A01
200900024693,99,0,2,4,0,B01
200900024694,7,0,1,1,1,A01
200900024695,1,0,2,6,19,A01
200900024695,7,0,9,1,1,B02
200900024696,32,12,0,7,1,A01
200900024697,1,0,2,4,0,B01
200900024697,7,0,9,0,1,A01
200900024698,10,0,2,1,1,B01
200900024698,7,0,2,3,1,A01
200900024699,7,13,0,1,13,A01
200900024700,7,0,0,9,14,A01
200900024701,30,0,2,1,18,A01
200900024701,7,0,2,0,1,B01
200900024702,7,0,1,1,1,A01
200900024703,2,0,2,1,1,A01
200900024703,7,0,2,3,1,B01
200900024704,7,0,2,1,1,B01
200900024704,1,0,2,7,1,A01
200900024705,33,0,0,0,1,A01
200900024706,7,0,2,1,1,A01
200900024706,7,0,2,4,1,B01
200900024707,2,0,2,1,1,A01
200900024707,7,0,2,1,1,B01
200900024708,10,0,2,8,15,A01
200900024708,31,0,2,1,17,B01
200900024709,7,0,2,3,15,A01
200900024709,33,0,2,1,17,B01
200900024710,7,0,2,6,23,B01
200900024710,7,0,2,2,17,A01
200900024711,30,16,0,1,1,A01
200900024712,30,13,0,1,13,A01
200900024713,36,0,0,8,4,A01
200900024714,7,13,0,1,13,A01
200900024715,7,8,0,1,14,A01
200900024716,7,13,0,1,0,A01
200900024717,7,0,2,8,1,A01
200900024717,7,0,2,1,1,B01
200900024718,7,2,0,7,1,A01
200900024719,7,13,0,3,1,A01
200900024720,7,0,6,9,1,A01
200900024721,7,13,2,7,14,A01
200900024721,7,13,2,8,1,B02
200900024722,7,0,2,8,1,B02
200900024722,7,0,2,8,13,A01
200900024723,7,0,2,1,1,B02
200900024723,7,0,2,1,16,A01
200900024724,7,0,2,1,15,A01
200900024724,7,0,2,3,19,B01
200900024725,7,13,0,1,1,A01
200900024726,7,0,2,1,13,A01
200900024726,7,0,2,1,1,B02
200900024727,7,2,0,8,1,A01
200900024728,7,16,0,9,17,A01
200900024729,7,3,2,2,2,A01
200900024729,17,0,0,6,1,B02
200900024730,30,0,2,1,15,A01
200900024730,7,0,2,1,1,B01
200900024731,14,0,0,2,1,B01
200900024731,7,0,0,4,1,C01
200900024731,7,0,0,1,9,A01
200900024732,2,1,0,1,1,A01
200900024733,2,0,2,2,1,B02
200900024733,7,0,2,3,19,A01
200900024734,7,0,0,1,2,A01
200900024734,7,0,0,4,15,B01
200900024735,30,0,0,3,1,A01
200900024736,2,0,2,4,15,A01
200900024736,10,0,2,1,0,B01
200900024737,10,0,2,3,15,A01
200900024737,31,0,2,1,1,B01
200900024738,13,0,2,1,2,A01
200900024738,7,0,0,4,2,B01
200900024739,7,0,0,8,10,A01
200900024739,33,0,2,1,1,B02
200900024740,7,0,2,3,15,A01
200900024740,30,0,2,2,17,B01
200900024741,2,13,0,1,1,A01
200900024742,7,1,0,4,0,A01
200900024743,7,0,1,2,1,A01
200900024744,7,0,2,7,15,A01
200900024744,33,0,2,1,1,B01
200900024745,30,0,2,1,18,A01
200900024745,7,0,2,2,16,B01
200900024746,1,0,2,3,19,A01
200900024746,7,0,2,1,1,B01
200900024747,7,8,0,1,13,A01
200900024748,33,0,1,0,23,A01
200900024749,7,15,0,9,13,A01
200900024750,7,0,2,1,1,A01
200900024750,10,0,2,3,23,C01
200900024750,2,0,2,3,1,B01
200900024751,7,0,2,1,23,C01
200900024751,10,0,2,1,17,A01
200900024751,7,0,2,3,1,B01
200900024752,7,0,2,1,1,B01
200900024752,1,0,2,7,19,A01
200900024753,7,0,2,8,1,B01
200900024753,7,0,2,2,1,A01
200900024754,7,0,2,4,1,C01
200900024754,7,0,2,0,2,A01
200900024754,10,0,2,9,2,B01
200900024755,7,0,1,1,1,A01
200900024756,36,0,2,1,5,A01
200900024756,7,0,2,1,1,B01
200900024757,2,0,2,1,1,B01
200900024757,7,0,2,5,1,A01
200900024758,7,0,2,2,1,B01
200900024758,30,0,2,1,1,A01
200900024759,7,0,2,6,16,A01
200900024759,33,0,2,1,1,B01
200900024760,7,0,2,1,1,B02
200900024760,7,0,2,8,1,A01
200900024761,2,0,2,7,1,A01
200900024761,7,0,0,7,16,B01
200900024762,7,0,0,0,13,B01
200900024762,1,0,2,0,21,A01
200900024763,7,0,2,1,1,A01
200900024763,7,0,2,8,1,B01
200900024764,33,0,2,4,1,A01
200900024764,7,0,2,7,12,B01
200900024765,7,0,2,8,1,B01
200900024765,7,8,2,2,1,A01
200900024766,7,2,0,1,2,A01
200900024767,1,0,0,4,2,B01
200900024767,7,0,2,1,1,A01
200900024768,30,0,2,1,17,A01
200900024768,7,0,0,8,15,B02
200900024769,7,0,2,1,13,A01
200900024769,7,0,2,1,0,B02
200900024770,7,0,2,3,1,B02
200900024770,33,0,2,7,1,A01
200900024771,33,0,2,1,17,A01
200900024771,7,0,2,6,15,B02
200900024772,7,0,2,3,1,B02
200900024772,7,0,2,2,1,A01
200900024773,15,0,0,8,15,B02
200900024773,33,0,2,1,17,A01
200900024774,7,0,2,3,15,A01
200900024774,2,0,2,1,1,B02
200900024775,7,0,0,5,1,B02
200900024775,7,0,0,4,1,C03
200900024775,33,0,2,1,1,A01
200900024776,7,0,0,2,0,A01
